,company,summary,overall_ratings,Sentiment
3983,google,Challenging and rewarding,5.0,POSITIVE
3984,google,Best Perks,5.0,POSITIVE
3985,google,Experience at Google,5.0,NEUTRAL
3986,google,Interdisciplinary,5.0,NEUTRAL
3987,google,Awesome Company,5.0,POSITIVE
3988,google,"great perks, good people, ok job",4.0,POSITIVE
3989,google,magnificient,5.0,POSITIVE
3990,google,"Working at Google, while challenging, is incredibly fulfilling and you can be sure of getting honest feedback",5.0,POSITIVE
3991,google,Software engineer for 2 and a half years.,5.0,NEUTRAL
3992,google,Amazing colleagues and the company makes it very comfortable to work there.,5.0,POSITIVE
3993,google,Brilliant Company,4.0,POSITIVE
3994,google,"A powerful, forward-thinking large company.",5.0,POSITIVE
3995,google,Software Engineer,5.0,NEUTRAL
3996,google,Best place to work for!!,5.0,POSITIVE
3997,google,Fantastic career growth experience,4.0,POSITIVE
3998,google,good company!!,4.0,POSITIVE
3999,google,One of the best companies to work for.,5.0,POSITIVE
4000,google,Good place to work,5.0,POSITIVE
4001,google,Great Experience,4.0,POSITIVE
4002,google,"Great culture, great work, huge impact",5.0,POSITIVE
4003,google,Good place to work but not always the best people to work with.,3.0,MIXED
4004,google,"Great employer, great perks",5.0,POSITIVE
4005,google,It is the best place whether employed or a consultant,5.0,POSITIVE
4006,google,"benefits great, but work-life balance isn't",3.0,MIXED
4007,google,"Awesome people, becoming too bureaucratic",3.0,MIXED
4008,google,"Amazing people, amazing environment, okay salaries.",4.0,POSITIVE
4009,google,Need to be in California to have a Career,3.0,NEUTRAL
4010,google,A great place to work if you are a workaholic,4.0,POSITIVE
4011,google,"Great to become world-class at one specific thing, very difficult for non-engineers to transition out of roles",4.0,POSITIVE
4012,google,Great,5.0,POSITIVE
4013,google,"Google is a great place, but I've had a mixed experience - it's sometimes hard to be a happy person if everyone is great",5.0,MIXED
4014,google,Great learning experience with great people,5.0,POSITIVE
4015,google,great,5.0,POSITIVE
4016,google,Spent 5+ years in Marketing - it's different from being an engineer at Google,4.0,NEUTRAL
4017,google,Everything it's cracked up to be,5.0,NEGATIVE
4018,google,Google is awesome,5.0,POSITIVE
4019,google,There were great perks but surprised at the lack of data in b2c marketing,3.0,MIXED
4020,google,"Good perks, but living in the area is too expensive",3.0,MIXED
4021,google,Excellent work environment but your relationship with your manager will determine your fate,5.0,POSITIVE
4022,google,Fun and challenging place to work.,5.0,POSITIVE
4023,google,Great!,5.0,POSITIVE
4024,google,Awesome place to work,5.0,POSITIVE
4025,google,"Good company for engineers, strong work culture, company getting too big & hierarchical",3.0,POSITIVE
4026,google,Google still an incredible place to work,5.0,POSITIVE
4027,google,A perfect workplace for tech lover greedy to learn the best technology in industry.,5.0,NEUTRAL
4028,google,Fantastic,5.0,POSITIVE
4029,google,Great company,5.0,POSITIVE
4030,google,I can't think of anywhere I'd rather be.,5.0,NEGATIVE
4031,google,Big company with many startup like qualities,5.0,POSITIVE
4032,google,Interesting,3.0,POSITIVE
4033,google,Great first job out of college! Serious disconnect going on within management.,3.0,POSITIVE
4034,google,Excellent,5.0,POSITIVE
4035,google,Good company,4.0,POSITIVE
4036,google,It's been good as of now.,4.0,POSITIVE
4037,google,software engineer,3.0,NEUTRAL
4038,google,"Nice place to start, but maybe not the best place to stay",4.0,MIXED
4039,google,Absolutely amazing - This is what every company should aspire to be like,5.0,POSITIVE
4040,google,great,4.0,POSITIVE
4041,google,Fast paced and loose culture that encourages risk taking. Plenty of perks.,4.0,POSITIVE
4042,google,Tough but interesting place to be a lawyer,3.0,MIXED
4043,google,A very unique place to work...,5.0,POSITIVE
4044,google,"Hard work, great people.",4.0,POSITIVE
4045,google,amazing place to work at.,5.0,POSITIVE
4046,google,Expect to work like donkey or you will be kicked out,2.0,NEGATIVE
4047,google,"Google was a great place to work, but at the end of the day it was just a job.",4.0,MIXED
4048,google,Great company (but employees who needs structure beware),4.0,MIXED
4049,google,"Amazing, Amazing. Love my work!",5.0,POSITIVE
4050,google,nice,5.0,POSITIVE
4051,google,nice,5.0,POSITIVE
4052,google,Amazing,5.0,POSITIVE
4053,google,"Fun, friendly, and fast paced work environment.",4.0,POSITIVE
4054,google,Great company with great products.,4.0,POSITIVE
4055,google,Google is awesome,5.0,POSITIVE
4056,google,network engineer,4.0,NEUTRAL
4057,google,An amazing place to work,4.0,POSITIVE
4058,google,decent company to work for,3.0,POSITIVE
4059,google,Best company I've ever worked for.,5.0,POSITIVE
4060,google,Analyst,5.0,NEUTRAL
4061,google,Believe the hype,5.0,POSITIVE
4062,google,"Data Scientist, Big Data Analysis",5.0,NEUTRAL
4063,google,Great Company to work for,5.0,POSITIVE
4064,google,Best IT Company on earth,5.0,POSITIVE
4065,google,What you've heard is true...,5.0,NEUTRAL
4066,google,Great company,5.0,POSITIVE
4067,google,loved it,5.0,POSITIVE
4068,google,Great,4.0,POSITIVE
4069,google,"Company is so big, feel like a number....",3.0,POSITIVE
4070,google,Wonderful,5.0,POSITIVE
4071,google,Awesome place to work,5.0,POSITIVE
4072,google,Engineering Program Manager,5.0,NEUTRAL
4073,google,"A nice place, but in the South Bay",3.0,POSITIVE
4074,google,Love working there,5.0,POSITIVE
4075,google,Satisfactory,4.0,POSITIVE
4076,google,"Great place, innovative environment with smart people!",5.0,POSITIVE
4077,google,Awesome people. Awesome problems.,5.0,POSITIVE
4078,google,Great engineers working on boring code.,2.0,POSITIVE
4079,google,Happy Googler - Works a lot,4.0,POSITIVE
4080,google,Overall a great company,5.0,POSITIVE
4081,google,Awesome,5.0,POSITIVE
4082,google,Lots of opportunities for groweth,5.0,NEUTRAL
4083,google,"I build things, and it's fun!",5.0,POSITIVE
4084,google,Google CSSI,5.0,NEUTRAL
4085,google,A great company,5.0,POSITIVE
4086,google,Great company to get you spoiled on perks but culture is getting very corporate.,5.0,POSITIVE
4087,google,Good,5.0,POSITIVE
4088,google,the very best,5.0,POSITIVE
4089,google,Amazing place to work,5.0,POSITIVE
4090,google,Google Review,5.0,NEUTRAL
4091,google,perfect company,5.0,POSITIVE
4092,google,"The best company I've worked for, by a mile",5.0,POSITIVE
4093,google,The best company that I ever worked for.,5.0,POSITIVE
4094,google,Great company to work for,5.0,POSITIVE
4095,google,Test Engineer,5.0,NEUTRAL
4096,google,"Great place to work, with smart people",5.0,POSITIVE
4097,google,Fantastic career starter!,5.0,POSITIVE
4098,google,"Great place, if you fit the mold.",4.0,POSITIVE
4099,google,Wonderful Company,5.0,POSITIVE
4100,google,There is a Dark Side,2.0,NEUTRAL
4101,google,Senior Software Engineer,5.0,NEUTRAL
4102,google,"Great Company, Lots of Opportunity",5.0,POSITIVE
4103,google,Working at Google was awesome,5.0,POSITIVE
4104,google,Staff quality engineer,5.0,NEUTRAL
4105,google,Amazing,5.0,POSITIVE
4106,google,Great Place to Work,5.0,POSITIVE
4107,google,Good perks & benefits,4.0,POSITIVE
4108,google,Operations Manager,5.0,NEUTRAL
4109,google,Awesome,5.0,POSITIVE
4110,google,"Offers smart teammates, great compensation, and tons of perks",5.0,POSITIVE
4111,google,They care about their people,5.0,NEUTRAL
4112,google,"Large company, brilliant colleagues, amazing perks.",5.0,POSITIVE
4113,google,"Working with great people on exciting products, very satisfied.",5.0,POSITIVE
4114,google,Google was an amazing place to work at,5.0,POSITIVE
4115,google,Great working environment,5.0,POSITIVE
4116,google,"Perks are cool, but co-workers are better",5.0,MIXED
4117,google,"Good overall environment, but dealing with HR is annoying",4.0,MIXED
4118,google,Great Perks,4.0,POSITIVE
4119,google,A great place to spend ~2 years,3.0,POSITIVE
4120,google,Decent place for a contract employee,4.0,POSITIVE
4121,google,software engineer,5.0,NEUTRAL
4122,google,Great place to work at,5.0,POSITIVE
4123,google,web search engineer,5.0,NEUTRAL
4124,google,Great company,5.0,POSITIVE
4125,google,Almost Perfect,5.0,POSITIVE
4126,google,"Good, but if you are remote, you don't fit in",4.0,MIXED
4127,google,Bait and switch,1.0,NEGATIVE
4128,google,Great place to work if you're willing to be proactive about your own career,5.0,POSITIVE
4129,google,"If I had a dollar for every superstar wasting away their career at Google, I could by myself a fairly nice BMW 328i.",3.0,NEUTRAL
4130,google,Great place to start,4.0,POSITIVE
4131,google,Google is the best place I have ever worked.,5.0,POSITIVE
4132,google,Should be better,3.0,NEGATIVE
4133,google,Incredible company to work for but not as good as it was 5 years ago,5.0,MIXED
4134,google,Great company,4.0,POSITIVE
4135,google,Amazing place to work,4.0,POSITIVE
4136,google,Demanding and Exciting Culture,5.0,POSITIVE
4137,google,Love it!,5.0,POSITIVE
4138,google,"Overworked, lack of respect",2.0,NEGATIVE
4139,google,Great,4.0,POSITIVE
4140,google,great company but not enough opportunities outside HQ,3.0,MIXED
4141,google,Everything you've heard and more,5.0,POSITIVE
4142,google,Google is a great place to work. Even your worst day at Google is better than your worst days at other jobs.,5.0,POSITIVE
4143,google,"Great Company, but individual teams may not be so great",4.0,MIXED
4144,google,It was awesome!,5.0,POSITIVE
4145,google,As good as a big company can get,5.0,POSITIVE
4146,google,"Incredible company, but don't get too comfortable.",4.0,MIXED
4147,google,Google stinks at aqui-hires,1.0,NEGATIVE
4148,google,Amazing and superb and very very great!,5.0,POSITIVE
4149,google,Okay,1.0,NEUTRAL
4150,google,Associate,5.0,NEUTRAL
4151,google,"Challenging, fun and stimulating experience",5.0,POSITIVE
4152,google,Great working environment but too much red tape,5.0,MIXED
4153,google,Absolutely incredible place to work,5.0,POSITIVE
4154,google,"Tons of fun, lots of hard work, occupies most of your life.",4.0,POSITIVE
4155,google,A Lifetime of Operations at a Tech Company,5.0,NEUTRAL
4156,google,Perfect for my first job post college,4.0,POSITIVE
4157,google,Great Company,5.0,POSITIVE
4158,google,Technical Recruiter,5.0,NEUTRAL
4159,google,Data Center,2.0,NEUTRAL
4160,google,It was ok,4.0,POSITIVE
4161,google,"Great people, management not so much",3.0,MIXED
4162,google,Benefits and People,5.0,POSITIVE
4163,google,best big company to work for,4.0,POSITIVE
4164,google,Worked in support services as employee (non-engineer),2.0,POSITIVE
4165,google,Fantastic workplace,5.0,POSITIVE
4166,google,Great place to work,3.0,POSITIVE
4167,google,good place to work,5.0,POSITIVE
4168,google,Great place to work.,5.0,POSITIVE
4169,google,It can't get any better,5.0,POSITIVE
4170,google,Good place to work,4.0,POSITIVE
4171,google,amazing workplace,4.0,POSITIVE
4172,google,Excellent,4.0,POSITIVE
4173,google,Great!,5.0,POSITIVE
4174,google,Amazing,5.0,POSITIVE
4175,google,Best company I have worked for,5.0,POSITIVE
4176,google,Best company in the world.,5.0,POSITIVE
4177,google,Horrible but not quite as bad as financial companies,2.0,NEGATIVE
4178,google,"amazing, learned a wealth of information and skills",5.0,POSITIVE
4179,google,Great company that continues to push boundaries,4.0,POSITIVE
4180,google,Very hard to land on projects that benefit your career.,2.0,NEUTRAL
4181,google,Good company but not for me,3.0,MIXED
4182,google,Great For New Grad,4.0,POSITIVE
4183,google,Best place to work,5.0,POSITIVE
4184,google,"Great work culture, great minds and a great company to work for.",4.0,POSITIVE
4185,google,Enlightening,5.0,POSITIVE
4186,google,Great place to work - great comp,5.0,POSITIVE
4187,google,Awesome and likely to get better,5.0,POSITIVE
4188,google,"Long hours, great perks, great people",4.0,POSITIVE
4189,google,Get ready to compete!,4.0,POSITIVE
4190,google,Engineering,3.0,NEUTRAL
4191,google,Google cares deeply about its employees,5.0,NEUTRAL
4192,google,Awesome place to work. Very creative. Great perks.,5.0,POSITIVE
4193,google,It really is the best place to work,5.0,POSITIVE
4194,google,It is amazing,5.0,POSITIVE
4195,google,Great company | Great people | Great expectations,4.0,POSITIVE
4196,google,Great place to work,5.0,POSITIVE
4197,google,it was good.,3.0,POSITIVE
4198,google,Great company,5.0,POSITIVE
4199,google,It's tough to be a senior product managers,4.0,NEUTRAL
4200,google,THE BEST !,5.0,POSITIVE
4201,google,"awesome, but too much high anxiety",4.0,MIXED
4202,google,Good place to work if you're willing to work very hard,5.0,POSITIVE
4203,google,Experience of a lifetime!,4.0,POSITIVE
4204,google,"Good company, intelligent peers, and nearly unlimited ambitious and interesting projects to move between.",5.0,POSITIVE
4205,google,Not as good inside as it looks outside,1.0,NEGATIVE
4206,google,The worst job I've ever had,1.0,NEGATIVE
4207,google,10 years and great times throughout,4.0,POSITIVE
4208,google,"Great company, great learning opportunities",5.0,POSITIVE
4209,google,"Best company I've worked for, but not perfect",4.0,MIXED
4210,google,Great,5.0,POSITIVE
4211,google,Engineers' Heaven,4.0,POSITIVE
4212,google,Amazing place to work!,5.0,POSITIVE
4213,google,Great company but really depends on your manager and team,4.0,MIXED
4214,google,Great company to work for,4.0,POSITIVE
4215,google,building SMB partnerships with Google,5.0,NEUTRAL
4216,google,As good as advertised,5.0,POSITIVE
4217,google,"no structure, this is the wild west.",3.0,NEUTRAL
4218,google,"Fascinating Company, but Getting Larger Every Day",4.0,MIXED
4219,google,Google is one of the best company I have ever worked for. You would love working here.,5.0,POSITIVE
4220,google,Its All about the Metrics,4.0,NEUTRAL
4221,google,Life changing and dynamic,5.0,NEUTRAL
4222,google,"Unlimited resources to change the world, if you want to be a cog.",4.0,NEUTRAL
4223,google,Harassed on the job,2.0,NEGATIVE
4224,google,Esoteric.,5.0,NEUTRAL
4225,google,Great place to work. Watch out if your company is acquired...Layoffs,3.0,POSITIVE
4226,google,Google is a Great Place to Work!,5.0,POSITIVE
4227,google,"Amazing mission, people, and benefits",5.0,POSITIVE
4228,google,"Great culture, great perks, intellectually stimulating work",5.0,POSITIVE
4229,google,I left,4.0,NEUTRAL
4230,google,Tech Support - Google Apps,3.0,NEUTRAL
4231,google,Awesome,5.0,POSITIVE
4232,google,"Best Company I've Ever Worked For, Including My Own",5.0,POSITIVE
4233,google,Ad Sales Management,4.0,NEUTRAL
4234,google,"Great place to work for smart, motivated, entrepreneurial product managers",5.0,POSITIVE
4235,google,"Good for Starters, Not for Main Course",3.0,MIXED
4236,google,Great Company,5.0,POSITIVE
4237,google,Security,5.0,NEUTRAL
4238,google,Great company to work for,4.0,POSITIVE
4239,google,Great work environment and culture,5.0,POSITIVE
4240,google,Fabulous! Great learning experience and fun.,5.0,POSITIVE
4241,google,loved it,5.0,POSITIVE
4242,google,Engineers work quietly and have high expectations,4.0,POSITIVE
4243,google,Very Good Company to work,5.0,POSITIVE
4244,google,Google,5.0,NEUTRAL
4245,google,Work from home,4.0,NEUTRAL
4246,google,A great company to grow and have fun,5.0,POSITIVE
4247,google,Excited to come to work,4.0,POSITIVE
4248,google,Best large tech company to work for,5.0,POSITIVE
